100000,0
100461.579,0.002916338
100925.2886,0.005824171
101391.1386,0.008723524
101859.1388,0.011614422
102329.2992,0.014496888
102801.6298,0.017370949
103276.1406,0.020236627
103752.8416,0.023093949
104231.7429,0.025942937
104712.8548,0.028783617
105196.1874,0.031707261
105681.7509,0.034543374
106169.5557,0.037367689
106659.6121,0.040183927
107151.9305,0.042994889
107646.5214,0.045802439
108143.3951,0.048607473
108642.5624,0.051409901
109144.0336,0.054208618
109647.8196,0.057001479
110153.931,0.059785274
110662.3784,0.062555834
111173.1727,0.065313276
111686.3248,0.068060819
112201.8454,0.070800621
112719.7456,0.073534293
113240.0363,0.076262883
113762.7286,0.078986867
114287.8335,0.081706127
114815.3621,0.084419942
115345.3258,0.087126971
115877.7356,0.089825235
116412.6029,0.092512443
116949.9391,0.095190372
117489.7555,0.097860203
118032.0636,0.100522227
118576.8748,0.103176668
119124.2008,0.105823671
119674.0531,0.108463311
120226.4435,0.111095581
120781.3835,0.1137204
121338.885,0.116337602
121898.9599,0.11894694
122461.6199,0.12154838
123026.8771,0.124143241
123594.7433,0.126730928
124165.2308,0.129310665
124738.3514,0.131881897
125314.1175,0.134444293
125892.5412,0.13699775
126473.6347,0.139542405
127057.4105,0.142078635
127643.8809,0.144607064
128233.0583,0.147128573
128824.9552,0.149644588
129419.5841,0.15215601
130016.9578,0.154660881
130617.0888,0.157157484
131219.9899,0.159644598
131825.6739,0.162121508
132434.1535,0.164588021
133045.4418,0.167044476
133659.5517,0.169491761
134276.4961,0.171931323
134896.2883,0.174365187
135518.9412,0.176796048
136144.4682,0.179223847
136772.8826,0.181645443
137404.1975,0.184058319
138038.4265,0.186460707
138675.5829,0.18885161
139315.6803,0.191230817
139958.7323,0.193598928
140604.7524,0.195957372
141253.7545,0.198308429
141905.7522,0.20065525
142560.7594,0.203001083
143218.7899,0.205344211
143879.8578,0.207681134
144543.9771,0.210009156
145211.1618,0.212326415
145881.426,0.214631904
146554.7841,0.216925492
147231.2502,0.219207952
147910.8388,0.221480974
148593.5642,0.223747199
149279.441,0.226010234
149968.4836,0.2282734
150660.7066,0.230534157
151356.1248,0.23278865
152054.753,0.235033943
152756.6058,0.237268044
153461.6983,0.23948993
154170.0453,0.241699571
154881.6619,0.243897958
155596.5632,0.246087122
156314.7643,0.24827017
157036.2804,0.250451297
157761.127,0.252632817
158489.3192,0.254811305
159220.8727,0.256983406
159955.8029,0.259146589
160694.1253,0.261299174
161435.8557,0.26344035
162181.0097,0.265570199
162929.6033,0.267689719
163681.6521,0.269800847
164437.1723,0.271906483
165196.1798,0.274010495
165958.6907,0.276114831
166724.7213,0.27821606
167494.2876,0.280310789
168267.4061,0.282396486
169044.0932,0.284471506
169824.3652,0.286535113
170608.2389,0.288587504
171395.7308,0.290629832
172186.8575,0.29266423
172981.6359,0.294693839
173780.0829,0.296722622
174582.2153,0.298750314
175388.0502,0.30077386
176197.6046,0.302791065
177010.8958,0.304800311
177827.941,0.306800576
178648.7575,0.308791447
179473.3627,0.310773136
180301.7741,0.312746494
181134.0093,0.314713035
181970.0859,0.31667494
182810.0216,0.318634868
183653.8343,0.320592494
184501.5419,0.322545622
185353.1623,0.324492553
186208.7137,0.326432052
187068.214,0.328363358
187931.6817,0.330286205
188799.1349,0.332200823
189670.5921,0.334107962
190546.0718,0.336008896
191425.5925,0.337905443
192309.1729,0.339799361
193196.8317,0.341689039
194088.5878,0.343573578
194984.46,0.345452495
195884.4674,0.347325444
196788.629,0.349192224
197696.964,0.351052784
198609.4917,0.352907221
199526.2315,0.354755792
200447.2027,0.356598908
201372.425,0.35843715
202301.9179,0.360270775
203235.7011,0.362098864
204173.7945,0.36392163
205116.2179,0.365739323
206062.9913,0.367552125
207014.1349,0.369360148
207969.6687,0.371163431
208929.6131,0.372961938
209893.9884,0.374755559
210862.815,0.376544106
211836.1135,0.378327308
212813.9046,0.380103934
213796.209,0.381873154
214783.0474,0.383636871
215774.4409,0.38539662
216770.4105,0.387153478
217770.9772,0.388908048
218776.1624,0.390660448
219785.9873,0.392410301
220800.4733,0.394156718
221819.642,0.39589829
222843.5149,0.39763307
223872.1139,0.399358326
224905.4606,0.40107497
225943.577,0.402786282
226986.4852,0.404494786
228034.2072,0.406202214
229086.7653,0.40790949
230144.1817,0.409616706
231206.479,0.411323101
232273.6796,0.413027041
233345.8062,0.414725996
234422.8815,0.416416516
235504.9284,0.418094941
236591.9697,0.419764012
237684.0287,0.421428177
238781.1283,0.42309081
239883.2919,0.424754182
240990.5429,0.426419434
242102.9047,0.42808655
243220.4009,0.429754321
244343.0553,0.43142032
245470.8916,0.433080872
246603.9337,0.434730997
247742.2058,0.436366605
248885.7318,0.437992339
250034.5362,0.519159589
251188.6432,0.520550885
252348.0772,0.521944546
253512.863,0.52334169
254683.0253,0.524742136
255858.5887,0.526144367
257039.5783,0.527545503
258226.0191,0.528941258
259417.9362,0.530325926
260615.355,0.531696689
261818.3008,0.533059072
263026.7992,0.534418503
264240.8757,0.535779012
265460.5562,0.537143189
266685.8665,0.53851215
267916.8325,0.5398855
269153.4804,0.541261291
270395.8364,0.542635988
271643.9269,0.544004428
272897.7783,0.545359809
274157.4172,0.546699813
275422.8703,0.548031429
276694.1645,0.549361029
277971.3268,0.550693285
279254.3841,0.552031117
280543.3638,0.553375657
281838.2931,0.5547262
283139.1996,0.55608016
284446.1107,0.557433019
285759.0543,0.558778282
287078.0582,0.560107863
288403.1503,0.561421629
289734.3588,0.562727596
291071.7118,0.564032417
292415.2378,0.565340901
293764.9652,0.566655968
295120.9227,0.567978602
296483.139,0.569307801
297851.6429,0.570640528
299226.4637,0.571971661
300607.6303,0.573293941
301995.172,0.574598827
303389.1184,0.575887975
304789.499,0.577170011
306196.3434,0.578451829
307609.6815,0.579738342
309029.5433,0.58103243
310455.9588,0.582334895
311888.9584,0.583644402
313328.5724,0.584957432
314774.8314,0.586268225
316227.766,0.58756873
317687.4071,0.588850232
319153.7855,0.590116357
320626.9325,0.591376161
322106.8791,0.592636704
323593.6569,0.59390294
325087.2974,0.59517766
326587.8322,0.596461443
328095.2931,0.597752598
329609.7122,0.599047111
331131.1215,0.600338587
332659.5533,0.601618196
334195.04,0.602877723
335737.6142,0.604122923
337287.3087,0.605362733
338844.1561,0.606604013
340408.1897,0.607851493
341979.4425,0.609107719
343557.9479,0.610373
345143.7393,0.611645357
346736.8505,0.612920462
348337.315,0.614191588
349945.167,0.615449545
351560.4405,0.616687265
353183.1698,0.617911868
354813.3892,0.619132002
356451.1334,0.62035424
358096.4371,0.621583027
359749.3352,0.622820631
361409.8626,0.624067091
363078.0548,0.625320157
364753.9469,0.626575244
366437.5746,0.627825371
368128.9736,0.62906112
369828.1798,0.630276983
371535.2291,0.631480963
373250.1578,0.632681353
374973.0022,0.633884389
376703.799,0.635094202
378442.5847,0.636312768
380189.3963,0.637539854
381944.2708,0.638772971
383707.2455,0.640007312
385478.3577,0.641235706
387257.6449,0.642448667
389045.145,0.643642868
390840.8958,0.64482667
392644.9354,0.646007651
394457.3021,0.647191449
396278.0343,0.648381711
398107.1706,0.649580051
399944.7498,0.650785997
401790.8108,0.651996947
403645.393,0.653208114
405508.5354,0.654412481
407380.2778,0.655601037
409260.6597,0.656772444
411149.7211,0.657934811
413047.502,0.659095002
414954.0426,0.660258062
416869.3835,0.661427172
418793.5651,0.662603608
420726.6284,0.663786693
422668.6143,0.664973756
424619.5639,0.666160082
426579.5188,0.667338867
428548.5204,0.668501816
430526.6105,0.669649611
432513.831,0.670789706
434510.2242,0.671928074
436515.8322,0.673069046
438530.6978,0.674215279
440554.8635,0.675367708
442588.3724,0.676525516
444631.2675,0.677686087
446683.5922,0.678844967
448745.3899,0.679995824
450816.7045,0.681131497
452897.5799,0.682254183
454988.0602,0.683370358
457088.1896,0.684485063
459198.0128,0.685601903
461317.5746,0.686723018
463446.9197,0.687849044
465586.0935,0.688979083
467735.1413,0.690110665
469894.1086,0.691239715
472063.0413,0.692360516
474241.9853,0.693467269
476430.9868,0.694563094
478630.0923,0.695653394
480839.3484,0.696742319
483058.802,0.697832796
485288.5002,0.698926494
487528.4901,0.700023805
489778.8194,0.701123803
492039.5357,0.702224228
494310.687,0.703321443
496592.3215,0.704410414
498884.4875,0.705486962
501187.2336,0.78088728
503500.6088,0.781681084
505824.662,0.782473709
508159.4426,0.783266762
510505,0.784061126
512861.384,0.784856937
515228.6446,0.785653572
517606.832,0.786449629
519995.9965,0.787242913
522396.189,0.788030413
524807.4602,0.788810301
527229.8614,0.789585026
529663.4439,0.790356696
532108.2593,0.791126915
534564.3594,0.791896775
537031.7964,0.792666848
539510.6225,0.79343717
542000.8904,0.79420723
544502.6528,0.794975962
547015.9629,0.795741725
549540.8739,0.796502304
552077.4393,0.797257017
554625.713,0.798007685
557185.7489,0.798755576
559757.6015,0.799501646
562341.3252,0.800246536
564936.9748,0.800990564
567544.6054,0.801733716
570164.2723,0.802475639
572796.031,0.803215636
575439.9373,0.803952656
578096.0474,0.804685324
580764.4175,0.805413876
583445.1043,0.806139317
586138.1645,0.806862101
588843.6554,0.807582569
591561.6342,0.808300946
594292.1586,0.809017339
597035.2866,0.809731735
599791.0763,0.810443997
602559.5861,0.811153863
605340.8748,0.811860941
608135.0013,0.812564802
610942.0249,0.813266298
613762.0052,0.813965455
616595.0019,0.814661914
619441.0751,0.815355415
622300.2852,0.816045794
625172.6928,0.816732991
628058.3588,0.817417047
630957.3445,0.818098111
633869.7113,0.818776439
636795.5209,0.819452395
639734.8355,0.820126563
642687.7173,0.820799732
645654.229,0.821471013
648634.4335,0.822139468
651628.3941,0.822804417
654636.1741,0.823465443
657657.8374,0.824122399
660693.448,0.824775414
663743.0704,0.825424898
666806.7692,0.82607155
669884.6094,0.826716363
672976.6563,0.827360766
676082.9754,0.828005453
679203.6326,0.82864862
682338.6941,0.829288668
685488.2265,0.829924452
688652.2963,0.83055529
691830.9709,0.831180975
695024.3176,0.831801782
698232.4041,0.832418483
701455.2984,0.833032357
704693.069,0.833645198
707945.7844,0.834259264
711213.5137,0.834874426
714496.3261,0.835488183
717794.2913,0.836098516
721107.4792,0.836704
724435.9601,0.837303816
727779.8045,0.837897762
731139.0835,0.838486273
734513.8682,0.839070431
737904.2301,0.839651978
741310.2413,0.840233335
744731.9739,0.840817317
748169.5005,0.841403022
751622.894,0.841987329
755092.2277,0.842567805
758577.575,0.843142758
762079.01,0.843711252
765596.6069,0.844273128
769130.4403,0.84482902
772680.5851,0.845380373
776247.1166,0.84592946
779830.1105,0.846479401
783429.6428,0.847033227
787045.7897,0.84758893
790678.628,0.848143092
794328.2347,0.848693099
797994.6873,0.849237166
801678.0634,0.849774351
805378.4412,0.85030458
809095.8992,0.850828663
812830.5162,0.851348315
816582.3714,0.851866178
820351.5443,0.852385839
824138.115,0.85291026
827942.1637,0.85343662
831763.7711,0.853961232
835603.0182,0.854481309
839459.9865,0.854994981
843334.7578,0.855501316
847227.4141,0.856000345
851138.0382,0.856493082
855066.7129,0.856981549
859013.5215,0.857468794
862978.5478,0.857958914
866961.8758,0.85845439
870963.59,0.858951645
874983.7752,0.859446896
879022.5168,0.859937308
883079.9004,0.860421019
887156.012,0.860897163
891250.9381,0.861365895
895364.7655,0.861828409
899497.5815,0.86228697
903649.4737,0.862744934
907820.5302,0.863206725
912010.8394,0.863673963
916220.4901,0.864142638
920449.5718,0.864609051
924698.1739,0.86507046
928966.3868,0.865525106
933254.3008,0.865972238
937562.0069,0.86641213
941889.5965,0.866846116
946237.1614,0.867276605
950604.7937,0.867707113
954992.586,0.868142139
959400.6315,0.86858241
963829.0236,0.869023748
968277.8563,0.869462577
972747.2238,0.869896278
977237.221,0.870323213
981747.943,0.870742751
986279.4856,0.871155291
990831.9449,0.871562287
995405.4174,0.871966273
1000000,0.936119962
1004615.79,0.936325005
1009252.886,0.936532402
1013911.386,0.936740107
1018591.388,0.936946468
1023292.992,0.937150293
1028016.298,0.937350856
1032761.406,0.937547915
1037528.416,0.937741718
1042317.429,0.937933018
1047128.548,0.938123086
1051961.874,0.938313722
1056817.509,0.938506955
1061695.557,0.938702174
1066596.121,0.938897485
1071519.305,0.9390914
1076465.214,0.93928286
1081433.951,0.939471242
1086425.624,0.939656374
1091440.336,0.939838542
1096478.196,0.940018505
1101539.31,0.940197502
1106623.784,0.940377269
1111731.727,0.940559538
1116863.248,0.940743342
1122018.454,0.940927031
1127197.456,0.941109333
1132400.363,0.941289357
1137627.286,0.941466598
1142878.335,0.941640952
1148153.621,0.94181272
1153453.258,0.941982624
1158777.356,0.942151814
1164126.029,0.942321878
1169499.391,0.942494164
1174897.555,0.942667558
1180320.636,0.942840673
1185768.748,0.943012448
1191242.008,0.943182151
1196740.531,0.943349384
1202264.435,0.943514098
1207813.835,0.943676599
1213388.85,0.943837553
1218989.599,0.943998002
1224616.199,0.944159368
1230268.771,0.944322536
1235947.433,0.944486376
1241652.308,0.944649814
1247383.514,0.944812034
1253141.175,0.944972483
1258925.412,0.945130877
1264736.347,0.94528721
1270574.105,0.94544176
1276438.809,0.945595095
1282330.583,0.945748082
1288249.552,0.945901889
1294195.841,0.946056952
1300169.578,0.94621232
1306170.888,0.946367217
1312199.899,0.94652106
1318256.739,0.946673461
1324341.535,0.946824234
1330454.418,0.946973398
1336595.517,0.947121186
1342764.961,0.947268048
1348962.883,0.947414656
1355189.412,0.947561888
1361444.682,0.947709772
1367728.826,0.947857634
1374041.975,0.948005015
1380384.265,0.948151574
1386755.829,0.948297091
1393156.803,0.948441466
1399587.323,0.948584728
1406047.524,0.948727034
1412537.545,0.948868674
1419057.522,0.949010074
1425607.594,0.949151752
1432187.899,0.94929349
1438798.578,0.949434959
1445439.771,0.949575991
1452111.618,0.949716465
1458814.26,0.949856302
1465547.841,0.949995471
1472312.502,0.95013399
1479108.388,0.950271924
1485935.642,0.95040939
1492794.41,0.950546556
1499684.836,0.950683569
1506607.066,0.95082011
1513561.248,0.950956208
1520547.53,0.951091966
1527566.058,0.95122746
1534616.983,0.951362734
1541700.453,0.951497807
1548816.619,0.951632667
1555965.632,0.95176727
1563147.643,0.951901542
1570362.804,0.952035375
1577611.27,0.952168547
1584893.192,0.952300789
1592208.727,0.952432482
1599558.029,0.95256398
1606941.253,0.952695533
1614358.557,0.952827295
1621810.097,0.952959311
1629296.033,0.953091522
1636816.521,0.953223757
1644371.723,0.953355734
1651961.798,0.953487055
1659586.907,0.953617146
1667247.213,0.953745936
1674942.876,0.953874136
1682674.061,0.954002328
1690440.932,0.954130921
1698243.652,0.954260153
1706082.389,0.954390082
1713957.308,0.954520581
1721868.575,0.954651336
1729816.359,0.954781841
1737800.829,0.95491139
1745822.153,0.955039123
1753880.502,0.955165299
1761976.046,0.955290908
1770108.958,0.955416722
1778279.41,0.955543279
1786487.575,0.955670875
1794733.627,0.955799557
1803017.741,0.955929123
1811340.093,0.956059108
1819700.859,0.95618878
1828100.216,0.956317136
1836538.343,0.95644314
1845015.419,0.956567451
1853531.623,0.956691273
1862087.137,0.956815526
1870682.14,0.95694084
1879316.817,0.957067545
1887991.349,0.957195663
1896705.921,0.957324903
1905460.718,0.957454652
1914255.925,0.957583963
1923091.729,0.957711553
1931968.317,0.957836338
1940885.878,0.957959371
1949844.6,0.958082034
1958844.674,0.95820537
1967886.29,0.958330081
1976969.64,0.958456512
1986094.917,0.958584645
1995262.315,0.958714092
2004472.027,0.973698044
2013724.25,0.973780722
2023019.179,0.973862007
2032357.011,0.973941265
2041737.945,0.974019407
2051162.179,0.97409741
2060629.913,0.974176005
2070141.349,0.974255672
2079696.687,0.974336631
2089296.131,0.974418836
2098939.884,0.974501972
2108628.15,0.974585441
2118361.135,0.974668364
2128139.046,0.974749579
2137962.09,0.974828626
2147830.474,0.974906609
2157744.409,0.974984564
2167704.105,0.975063256
2177709.772,0.975143175
2187761.624,0.975224525
2197859.873,0.975307223
2208004.733,0.975390886
2218196.42,0.975474826
2228435.149,0.975558047
2238721.139,0.975639264
2249054.606,0.975718232
2259435.77,0.975796206
2269864.852,0.975874277
2280342.072,0.975953239
2290867.653,0.976033586
2301441.817,0.976115504
2312064.79,0.976198862
2322736.796,0.976283206
2333458.062,0.976367749
2344228.815,0.976451368
2355049.284,0.976532684
2365919.697,0.97661175
2376840.287,0.976689924
2387811.283,0.976768319
2398832.919,0.976847733
2409905.429,0.97692865
2421029.047,0.977011223
2432204.009,0.977095274
2443430.553,0.977180281
2454708.916,0.977265377
2466039.337,0.977349334
2477422.058,0.977430735
2488857.318,0.977509929
2500345.362,0.977588343
2511886.432,0.977667108
2523480.772,0.977747027
2535128.63,0.977828563
2546830.253,0.977911838
2558585.887,0.97799662
2570395.783,0.978082318
2582260.191,0.978167973
2594179.362,0.978252249
2606153.55,0.97833375
2618183.008,0.97841315
2630267.992,0.978491898
2642408.757,0.978571117
2654605.562,0.978651591
2666858.665,0.978733755
2679168.325,0.978817689
2691534.804,0.97890311
2703958.364,0.978989365
2716439.269,0.979075424
2728977.783,0.979159867
2741574.172,0.979241386
2754228.703,0.979320927
2766941.645,0.979399948
2779713.268,0.979479563
2792543.841,0.979560533
2805433.638,0.979643263
2818382.931,0.97972779
2831391.996,0.979813777
2844461.107,0.979900506
2857590.543,0.97998687
2870780.582,0.980071363
2884031.503,0.980152839
2897343.588,0.980232486
2910717.118,0.980311748
2924152.378,0.980391715
2937649.652,0.980473118
2951209.227,0.980556323
2964831.39,0.980641321
2978516.429,0.980727723
2992264.637,0.980814752
3006076.303,0.98418585
3019951.72,0.984255325
3033891.184,0.984320637
3047894.99,0.984385884
3061963.434,0.98445187
3076096.815,0.984519144
3090295.433,0.984587993
3104559.588,0.984658443
3118889.584,0.984730246
3133285.724,0.984802883
3147748.314,0.984875551
3162277.66,0.984947164
3176874.071,0.985016359
3191537.855,0.985082745
3206269.325,0.985147759
3221068.791,0.985212706
3235936.569,0.985278551
3250872.974,0.985345911
3265878.322,0.985415049
3280952.931,0.985485869
3296097.122,0.985557908
3311311.215,0.985630327
3326595.533,0.985701911
3341950.4,0.985771122
3357376.142,0.985837848
3372873.087,0.985903458
3388441.561,0.985969074
3404081.897,0.986035514
3419794.425,0.986103288
3435579.479,0.986172592
3451437.393,0.986243298
3467368.505,0.986314958
3483373.15,0.986386788
3499451.67,0.986457672
3515604.405,0.986526235
3531831.698,0.986592514
3548133.892,0.986657822
3564511.334,0.986723228
3580964.371,0.986789505
3597493.352,0.986857114
3614098.626,0.986926211
3630780.548,0.986996633
3647539.469,0.987067896
3664375.746,0.987139191
3681289.736,0.987209378
3698281.798,0.987277131
3715352.291,0.987342731
3732501.578,0.98740749
3749730.022,0.987472442
3767037.99,0.987538324
3784425.847,0.987605561
3801893.963,0.987674269
3819442.708,0.987744245
3837072.455,0.987814967
3854783.577,0.987885587
3872576.449,0.987954922
3890451.45,0.988021717
3908408.958,0.98808652
3926449.354,0.98815061
3944573.021,0.988214978
3962780.343,0.988280312
3981071.706,0.988346999
3999447.498,0.988415112
4017908.108,0.989895886
4036453.93,0.989957249
4055085.354,0.990018397
4073802.778,0.990078273
4092606.597,0.990135878
4111497.211,0.990191882
4130475.02,0.99024737
4149540.426,0.990303168
4168693.835,0.990359841
4187935.651,0.990417689
4207266.284,0.990476743
4226686.143,0.990536765
4246195.639,0.990597239
4265795.188,0.990657374
4285485.204,0.990716093
4305266.105,0.990772535
4325138.31,0.990827522
4345102.242,0.990882096
4365158.322,0.990937042
4385306.978,0.990992885
4405548.635,0.99104989
4425883.724,0.991108055
4446312.675,0.99116711
4466835.922,0.991226515
4487453.899,0.991285455
4508167.045,0.991342838
4528975.799,0.991397991
4549880.602,0.991451845
4570881.896,0.991505382
4591980.128,0.991559334
4613175.746,0.991614181
4634469.197,0.991670147
4655860.935,0.991727199
4677351.413,0.991785044
4698941.086,0.991843124
4720630.413,0.991900617
4742419.853,0.99195644
4764309.868,0.992010107
4786300.923,0.992062606
4808393.484,0.992114879
4830588.02,0.992167619
4852885.002,0.99222127
4875284.901,0.992276022
4897788.194,0.99233181
4920395.357,0.992388312
4943106.87,0.992444948
4965923.215,0.992500874
4988844.875,0.992555007
5011872.336,0.998310031
5035006.088,0.998321703
5058246.62,0.998333342
5081594.426,0.998345095
5105050,0.998357051
5128613.84,0.998369247
5152286.446,0.998381662
5176068.32,0.998394216
5199959.965,0.998406775
5223961.89,0.998419147
5248074.602,0.998431091
5272298.614,0.9984426
5296634.439,0.998453903
5321082.593,0.99846519
5345643.594,0.998476595
5370317.964,0.998488202
5395106.225,0.998500035
5420008.904,0.99851207
5445026.528,0.998524222
5470159.629,0.998536355
5495408.739,0.998548275
5520774.393,0.998559756
5546257.13,0.998570835
5571857.489,0.998581736
5597576.015,0.998592636
5623413.252,0.998603658
5649369.748,0.998614876
5675446.054,0.998626309
5701642.723,0.998637925
5727960.31,0.998649637
5754399.373,0.998661305
5780960.474,0.998672739
5807644.175,0.998683727
5834451.043,0.99869435
5861381.645,0.99870482
5888436.554,0.998715302
5915616.342,0.998725909
5942921.586,0.998736703
5970352.866,0.998747699
5997910.763,0.998758858
6025595.861,0.99877009
6053408.748,0.998781257
6081350.013,0.998792168
6109420.249,0.998802637
6137620.052,0.998812778
6165950.019,0.998822789
6194410.751,0.998832823
6223002.852,0.998842982
6251726.928,0.99885332
6280583.588,0.998863844
6309573.445,0.99887451
6338697.113,0.998885229
6367955.209,0.998895862
6397348.355,0.99890622
6426877.173,0.998916147
6456542.29,0.998925783
6486344.335,0.998935312
6516283.941,0.998944871
6546361.741,0.998954553
6576578.374,0.998964404
6606934.48,0.998974423
6637430.704,0.998984564
6668067.692,0.998994738
6698846.094,0.999004805
6729766.563,0.999014583
6760829.754,0.999023949
6792036.326,0.999033057
6823386.941,0.999042078
6854882.265,0.999051136
6886522.963,0.999060315
6918309.709,0.999069652
6950243.176,0.999079143
6982324.041,0.999088737
7014552.984,0.999216632
7046930.69,0.999224871
7079457.844,0.999232848
7112135.137,0.999240489
7144963.261,0.999247934
7177942.913,0.999255319
7211074.792,0.99926274
7244359.601,0.999270261
7277798.045,0.999277907
7311390.835,0.999285671
7345138.682,0.999293508
7379042.301,0.999301338
7413102.413,0.999309048
7447319.739,0.999316491
7481695.005,0.999323626
7516228.94,0.999401708
7550922.277,0.999407889
7585775.75,0.999414106
7620790.1,0.999420407
7655966.069,0.999426811
7691304.403,0.999433307
7726805.851,0.999439854
7762471.166,0.999446382
7798301.105,0.999452792
7834296.428,0.999458962
7870457.897,0.999464882
7906786.28,0.99947067
7943282.347,0.999476425
7979946.873,0.999482218
8016780.634,0.999488089
8053784.412,0.999494054
8090958.992,0.999500097
8128305.162,0.999506179
8165823.714,0.99951223
8203515.443,0.999518155
8241381.15,0.999523842
8279421.637,0.999529306
8317637.711,0.999534658
8356030.182,0.999539986
8394599.865,0.99954535
8433347.578,0.999550787
8472274.141,0.999556305
8511380.382,0.99956189
8550667.129,0.999567499
8590135.215,0.999573067
8629785.478,0.999578505
8669618.758,0.999583711
8709635.9,0.999588721
8749837.752,0.999593636
8790225.168,0.999598534
8830799.004,0.999603467
8871560.12,0.999608467
8912509.381,0.999613538
8953647.655,0.999618663
8994975.815,0.999623802
9036494.737,0.999628891
9078205.302,0.999633846
9120108.394,0.99963858
9162204.901,0.999643143
9204495.718,0.999647626
9246981.739,0.999652098
9289663.868,0.999656604
9332543.008,0.99966117
9375620.069,0.999665797
9418895.965,0.999670467
9462371.614,0.99967514
9506047.937,0.999679757
9549925.86,0.999684238
9594006.315,0.999688512
9638290.236,0.99969264
9682778.563,0.999696701
9727472.238,0.999700755
9772372.21,0.999704841
9817479.43,0.999708979
9862794.856,0.999713169
9908319.449,0.999717391
9954054.174,0.999721607
10000000,0.99990522